day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;87400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;276.0
1;87500;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;276.0
1;87500;SQUID_INK;1808;22;;;;;1811;22;;;;;1809.5;63.2578125
1;87500;KELP;2034;22;;;;;2038;22;;;;;2036.0;-200.021484375
1;87600;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;276.0
1;87600;SQUID_INK;1809;1;1808;4;1807;31;1810;31;;;;;1809.5;55.890625
1;87600;KELP;2036;1;2035;4;2034;31;2038;31;;;;;2037.0;-199.91796875
1;87700;KELP;2034;25;;;;;2038;25;;;;;2036.0;-200.0078125
1;87700;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;276.0
1;87700;SQUID_INK;1809;25;;;;;1812;25;;;;;1810.5;81.310546875
1;87800;SQUID_INK;1806;39;;;;;1809;31;;;;;1807.5;33.388671875
1;87800;KELP;2035;8;2034;31;;;2037;2;2038;29;;;2036.0;-199.3984375
1;87800;RAINFOREST_RESIN;9996;2;9995;29;;;9998;1;10004;2;10005;29;9997.0;276.0
1;87900;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;278.0
1;87900;SQUID_INK;1809;1;1807;23;;;1810;23;;;;;1809.5;53.056640625
1;87900;KELP;2036;1;2034;23;;;2037;2;2038;21;;;2036.5;-199.5
1;88000;RAINFOREST_RESIN;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;278.0
1;88000;SQUID_INK;1806;28;;;;;1809;28;;;;;1807.5;34.583984375
1;88000;KELP;2034;28;;;;;2038;28;;;;;2036.0;-200.533203125
1;88100;KELP;2034;29;;;;;2038;29;;;;;2036.0;-200.412109375
1;88100;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;280.0
1;88100;SQUID_INK;1809;29;;;;;1812;29;;;;;1810.5;86.361328125
1;88200;SQUID_INK;1805;22;;;;;1808;22;;;;;1806.5;16.0
1;88200;RAINFOREST_RESIN;9996;2;9995;20;;;9998;3;10004;2;10005;20;9997.0;280.0
1;88200;KELP;2034;22;;;;;2037;2;2038;20;;;2035.5;-199.08984375
1;88300;SQUID_INK;1807;10;1805;37;;;1808;30;;;;;1807.5;16.48828125
1;88300;KELP;2036;10;2035;7;2034;30;2037;1;2038;29;;;2036.5;-199.59765625
1;88300;RAINFOREST_RESIN;9998;5;9996;1;9995;29;10004;1;10005;29;;;10001.0;282.0
1;88400;SQUID_INK;1807;24;;;;;1808;2;1810;24;;;1807.5;46.224609375
1;88400;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;282.0
1;88400;KELP;2034;24;;;;;2036;2;2037;1;2038;23;2035.0;-199.6015625
1;88500;KELP;2034;22;;;;;2038;22;;;;;2036.0;-199.40234375
1;88500;SQUID_INK;1806;22;;;;;1809;22;;;;;1807.5;37.6640625
1;88500;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;282.0
1;88600;RAINFOREST_RESIN;9998;4;9995;30;;;10005;30;;;;;10001.5;282.0
1;88600;KELP;2034;30;;;;;2035;4;2036;2;2038;30;2034.5;-199.103515625
1;88600;SQUID_INK;1806;30;;;;;1807;4;1808;2;1809;30;1806.5;36.1953125
1;88700;KELP;2035;5;2034;27;;;2037;2;2038;25;;;2036.0;-199.6953125
1;88700;SQUID_INK;1807;32;;;;;1810;27;;;;;1808.5;44.65234375
1;88700;RAINFOREST_RESIN;9996;2;9995;25;;;9998;1;10004;2;10005;25;9997.0;282.0
1;88800;SQUID_INK;1807;2;1806;29;;;1809;2;1810;27;;;1808.0;41.294921875
1;88800;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;284.0
1;88800;KELP;2035;2;2034;29;;;2038;29;;;;;2036.5;-200.494140625
1;88900;KELP;2034;27;;;;;2038;27;;;;;2036.0;-200.08984375
1;88900;SQUID_INK;1807;27;;;;;1810;27;;;;;1808.5;57.943359375
1;88900;RAINFOREST_RESIN;9996;1;9995;26;;;10002;4;10004;1;10005;26;9999.0;284.0
1;89000;RAINFOREST_RESIN;9998;5;9996;2;9995;22;10004;2;10005;22;;;10001.0;284.0
1;89000;KELP;2034;24;;;;;2038;24;;;;;2036.0;-200.4921875
1;89000;SQUID_INK;1807;24;;;;;1810;24;;;;;1808.5;53.455078125
1;89100;KELP;2035;3;2034;21;;;2038;21;;;;;2036.5;-201.201171875
1;89100;SQUID_INK;1807;24;;;;;1810;21;;;;;1808.5;44.7421875
1;89100;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;284.0
1;89200;SQUID_INK;1807;26;;;;;1809;1;1810;26;;;1808.0;56.470703125
1;89200;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;284.0
1;89200;KELP;2034;26;;;;;2036;1;2038;26;;;2035.0;-201.603515625
1;89300;KELP;2035;3;2034;26;;;2038;26;;;;;2036.5;-202.224609375
1;89300;SQUID_INK;1806;29;;;;;1809;26;;;;;1807.5;34.6640625
1;89300;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;284.0
1;89400;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;284.0
1;89400;KELP;2035;7;2034;31;;;2038;31;;;;;2036.5;-200.404296875
1;89400;SQUID_INK;1806;38;;;;;1809;31;;;;;1807.5;34.3125
1;89500;KELP;2034;32;;;;;2038;32;;;;;2036.0;-200.50390625
1;89500;SQUID_INK;1806;32;;;;;1809;32;;;;;1807.5;33.6875
1;89500;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;284.0
1;89600;SQUID_INK;1805;25;;;;;1806;1;1808;2;1809;23;1805.5;23.529296875
1;89600;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;284.0
1;89600;KELP;2034;24;;;;;2038;25;;;;;2036.0;-200.50390625
1;89700;SQUID_INK;1806;23;;;;;1809;23;;;;;1807.5;25.669921875
1;89700;KELP;2034;23;;;;;2038;23;;;;;2036.0;-201.919921875
1;89700;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;284.0
1;89800;RAINFOREST_RESIN;9998;8;9995;27;;;10005;27;;;;;10001.5;284.0
1;89800;KELP;2037;1;2035;8;2034;27;2038;27;;;;;2037.5;-201.310546875
1;89800;SQUID_INK;1806;1;1805;8;1804;27;1807;27;;;;;1806.5;1.935546875
1;89900;SQUID_INK;1806;30;;;;;1809;30;;;;;1807.5;39.134765625
1;89900;KELP;2034;30;;;;;2038;30;;;;;2036.0;-201.296875
1;89900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;284.0
1;90000;SQUID_INK;1805;2;1804;22;;;1808;22;;;;;1806.5;6.9453125
1;90000;RAINFOREST_RESIN;9995;22;;;;;10002;3;10005;22;;;9998.5;284.0
1;90000;KELP;2035;2;2034;22;;;2038;22;;;;;2036.5;-200.177734375
1;90100;SQUID_INK;1805;22;;;;;1806;8;1808;22;;;1805.5;10.548828125
1;90100;KELP;2034;22;;;;;2036;8;2037;1;2038;21;2035.0;-199.55859375
1;90100;RAINFOREST_RESIN;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;284.0
1;90200;RAINFOREST_RESIN;9998;7;9996;2;9995;24;10004;2;10005;24;;;10001.0;286.0
1;90200;KELP;2034;26;;;;;2036;6;2037;2;2038;24;2035.0;-199.658203125
1;90200;SQUID_INK;1804;2;1803;24;;;1805;6;1807;26;;;1804.5;-10.62109375
1;90300;SQUID_INK;1805;31;;;;;1808;28;;;;;1806.5;7.8125
1;90300;KELP;2035;3;2034;28;;;2038;28;;;;;2036.5;-199.85546875
1;90300;RAINFOREST_RESIN;10002;1;9995;28;;;10005;28;;;;;10003.5;286.0
1;90400;SQUID_INK;1806;26;;;;;1808;7;1809;26;;;1807.0;29.5234375
1;90400;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;288.0
1;90400;KELP;2034;26;;;;;2036;7;2037;26;;;2035.0;-198.447265625
1;90500;SQUID_INK;1808;8;1807;28;;;1810;28;;;;;1809.0;56.2578125
1;90500;KELP;2035;8;2034;28;;;2037;1;2038;27;;;2036.0;-199.458984375
1;90500;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;288.0
1;90600;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;288.0
1;90600;KELP;2034;23;;;;;2038;23;;;;;2036.0;-200.16796875
1;90600;SQUID_INK;1806;23;;;;;1809;23;;;;;1807.5;36.3203125
1;90700;KELP;2034;20;;;;;2038;20;;;;;2036.0;-198.853515625
1;90700;SQUID_INK;1806;20;;;;;1809;20;;;;;1807.5;30.01171875
1;90700;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;288.0
1;90800;KELP;2034;26;;;;;2037;26;;;;;2035.5;-197.896484375
1;90800;SQUID_INK;1806;1;1805;25;;;1809;26;;;;;1807.5;24.90234375
1;90800;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10002;7;10004;1;9997.0;288.0
1;90900;SQUID_INK;1804;22;;;;;1808;22;;;;;1806.0;5.029296875
1;90900;RAINFOREST_RESIN;9998;8;9995;22;;;10005;22;;;;;10001.5;290.0
1;90900;KELP;2034;22;;;;;2037;22;;;;;2035.5;-197.89453125
1;91000;RAINFOREST_RESIN;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;290.0
1;91000;KELP;2034;32;;;;;2037;32;;;;;2035.5;-198.712890625
1;91000;SQUID_INK;1804;2;1803;30;;;1807;32;;;;;1805.5;-11.333984375
1;91100;KELP;2034;26;;;;;2037;26;;;;;2035.5;-197.8046875
1;91100;SQUID_INK;1803;26;;;;;1806;26;;;;;1804.5;-27.263671875
1;91100;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;292.0
1;91200;KELP;2034;21;;;;;2036;4;2037;21;;;2035.0;-197.703125
1;91200;SQUID_INK;1802;21;;;;;1804;4;1805;1;1806;20;1803.0;-31.189453125
1;91200;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;292.0
1;91300;SQUID_INK;1800;22;;;;;1802;7;1804;22;;;1801.0;-65.732421875
1;91300;RAINFOREST_RESIN;10002;3;9995;22;;;10005;22;;;;;10003.5;292.0
1;91300;KELP;2034;22;;;;;2036;7;2037;22;;;2035.0;-198.3125
1;91400;RAINFOREST_RESIN;9996;2;9995;24;;;10002;10;10004;2;10005;24;9999.0;294.0
1;91400;KELP;2034;26;;;;;2037;26;;;;;2035.5;-198.107421875
1;91400;SQUID_INK;1801;26;;;;;1804;26;;;;;1802.5;-50.640625
1;91500;KELP;2034;29;;;;;2037;27;;;;;2035.5;-198.1015625
1;91500;SQUID_INK;1802;29;;;;;1805;27;;;;;1803.5;-45.83984375
1;91500;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;294.0
1;91600;KELP;2036;3;2034;25;;;2037;22;;;;;2036.5;-198.38671875
1;91600;SQUID_INK;1801;3;1800;25;;;1803;22;;;;;1802.0;-77.23046875
1;91600;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;294.0
1;91700;SQUID_INK;1803;26;;;;;1806;26;;;;;1804.5;-26.517578125
1;91700;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;294.0
1;91700;KELP;2034;26;;;;;2038;26;;;;;2036.0;-199.193359375
1;91800;RAINFOREST_RESIN;10000;6;9996;1;9995;20;10004;1;10005;20;;;10002.0;294.0
1;91800;KELP;2035;5;2034;21;;;2037;1;2038;20;;;2036.0;-199.08984375
1;91800;SQUID_INK;1807;5;1806;21;;;1809;21;;;;;1808.0;29.572265625
1;91900;KELP;2036;3;2034;30;;;2037;1;2038;29;;;2036.5;-199.791015625
1;91900;SQUID_INK;1809;3;1807;30;;;1810;30;;;;;1809.5;50.6015625
1;91900;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;294.0
1;92000;KELP;2035;6;2034;24;;;2038;24;;;;;2036.5;-199.888671875
1;92000;SQUID_INK;1807;30;;;;;1810;24;;;;;1808.5;44.56640625
1;92000;RAINFOREST_RESIN;9996;1;9995;23;;;10002;3;10004;1;10005;23;9999.0;294.0
1;92100;SQUID_INK;1807;31;;;;;1810;31;;;;;1808.5;44.419921875
1;92100;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;294.0
1;92100;KELP;2034;31;;;;;2037;2;2038;29;;;2035.5;-199.078125
1;92200;RAINFOREST_RESIN;10002;3;9998;5;9995;29;10005;29;;;;;10003.5;294.0
1;92200;KELP;2034;29;;;;;2038;29;;;;;2036.0;-199.076171875
1;92200;SQUID_INK;1807;29;;;;;1810;29;;;;;1808.5;48.11328125
1;92300;KELP;2034;24;;;;;2037;25;;;;;2035.5;-198.775390625
1;92300;SQUID_INK;1807;24;;;;;1810;25;;;;;1808.5;47.43359375
1;92300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;296.0
1;92400;KELP;2034;21;;;;;2037;21;;;;;2035.5;-198.46484375
1;92400;SQUID_INK;1808;21;;;;;1811;21;;;;;1809.5;66.68359375
1;92400;RAINFOREST_RESIN;9995;21;;;;;10002;6;10005;21;;;9998.5;296.0
1;92500;SQUID_INK;1808;29;;;;;1811;29;;;;;1809.5;63.62890625
1;92500;RAINFOREST_RESIN;9996;2;9995;27;;;10002;5;10004;2;10005;27;9999.0;296.0
1;92500;KELP;2034;29;;;;;2037;29;;;;;2035.5;-198.458984375
1;92600;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;296.0
1;92600;KELP;2034;26;;;;;2038;27;;;;;2036.0;-199.97265625
1;92600;SQUID_INK;1810;26;;;;;1813;27;;;;;1811.5;102.439453125
1;92700;KELP;2034;27;;;;;2036;7;2038;27;;;2035.0;-200.78515625
1;92700;SQUID_INK;1811;27;;;;;1813;7;1814;27;;;1812.0;128.068359375
1;92700;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;296.0
1;92800;KELP;2034;30;;;;;2038;30;;;;;2036.0;-201.2890625
1;92800;SQUID_INK;1813;30;;;;;1816;30;;;;;1814.5;162.48828125
1;92800;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;296.0
1;92900;SQUID_INK;1812;32;;;;;1815;30;;;;;1813.5;138.013671875
1;92900;RAINFOREST_RESIN;9998;1;9996;2;9995;28;10004;2;10005;28;;;10001.0;296.0
1;92900;KELP;2035;2;2034;30;;;2038;30;;;;;2036.5;-200.974609375
1;93000;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;296.0
1;93000;KELP;2034;23;;;;;2038;23;;;;;2036.0;-201.072265625
1;93000;SQUID_INK;1811;23;;;;;1815;23;;;;;1813.0;131.880859375
1;93100;KELP;2034;27;;;;;2036;2;2038;27;;;2035.0;-201.384765625
1;93100;RAINFOREST_RESIN;9998;8;9996;2;9995;25;10000;1;10004;2;10005;25;9999.0;296.0
1;93100;SQUID_INK;1811;2;1810;25;;;1812;2;1814;27;;;1811.5;114.875
1;93200;KELP;2034;23;;;;;2038;23;;;;;2036.0;-201.1796875
1;93200;SQUID_INK;1810;23;;;;;1813;23;;;;;1811.5;100.69140625
1;93200;RAINFOREST_RESIN;9998;5;9995;23;;;10005;23;;;;;10001.5;296.0
1;93300;RAINFOREST_RESIN;9995;23;;;;;10000;6;10002;3;10005;23;9997.5;296.0
1;93300;SQUID_INK;1810;23;;;;;1811;7;1813;23;;;1810.5;99.3125
1;93300;KELP;2034;23;;;;;2036;7;2038;23;;;2035.0;-201.287109375
1;93400;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;296.0
1;93400;KELP;2034;23;;;;;2038;23;;;;;2036.0;-201.3046875
1;93400;SQUID_INK;1811;23;;;;;1814;23;;;;;1812.5;116.248046875
1;93500;KELP;2036;5;2034;29;;;2038;29;;;;;2037.0;-201.412109375
1;93500;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;296.0
1;93500;SQUID_INK;1817;5;1815;29;;;1818;29;;;;;1817.5;200.470703125
1;93600;KELP;2034;29;;;;;2038;29;;;;;2036.0;-200.40625
1;93600;SQUID_INK;1815;29;;;;;1818;29;;;;;1816.5;189.779296875
1;93600;RAINFOREST_RESIN;9995;29;;;;;9998;1;10002;4;10005;29;9996.5;296.0
1;93700;RAINFOREST_RESIN;9998;7;9996;1;9995;29;10004;1;10005;29;;;10001.0;298.0
1;93700;SQUID_INK;1818;30;;;;;1821;30;;;;;1819.5;248.41796875
1;93700;KELP;2035;1;2034;29;;;2038;30;;;;;2036.5;-202.23046875
1;93800;RAINFOREST_RESIN;9996;1;9995;20;;;9998;5;10004;1;10005;20;9997.0;298.0
1;93800;KELP;2035;1;2034;20;;;2036;6;2038;21;;;2035.5;-202.435546875
1;93800;SQUID_INK;1815;21;;;;;1816;6;1818;21;;;1815.5;188.431640625
1;93900;KELP;2034;29;;;;;2038;29;;;;;2036.0;-202.025390625
1;93900;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;300.0
1;93900;SQUID_INK;1814;29;;;;;1817;29;;;;;1815.5;180.845703125
1;94000;KELP;2035;8;2034;22;;;2038;22;;;;;2036.5;-202.9375
1;94000;SQUID_INK;1815;30;;;;;1818;22;;;;;1816.5;191.95703125
1;94000;RAINFOREST_RESIN;9995;22;;;;;10002;7;10005;22;;;9998.5;300.0
1;94100;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;300.0
1;94100;SQUID_INK;1814;31;;;;;1817;31;;;;;1815.5;172.013671875
1;94100;KELP;2035;31;;;;;2038;31;;;;;2036.5;-203.33203125
1;94200;RAINFOREST_RESIN;9995;28;;;;;10002;8;10005;28;;;9998.5;300.0
1;94200;SQUID_INK;1814;28;;;;;1816;3;1817;28;;;1815.0;184.193359375
1;94200;KELP;2034;28;;;;;2037;3;2038;28;;;2035.5;-203.015625
1;94300;KELP;2035;31;;;;;2038;31;;;;;2036.5;-203.224609375
1;94300;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;300.0
1;94300;SQUID_INK;1815;31;;;;;1818;31;;;;;1816.5;188.841796875
1;94400;SQUID_INK;1815;23;;;;;1818;23;;;;;1816.5;195.57421875
1;94400;KELP;2035;1;2034;22;;;2038;23;;;;;2036.5;-202.705078125
1;94400;RAINFOREST_RESIN;9998;4;9996;1;9995;22;10004;1;10005;22;;;10001.0;300.0
1;94500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;300.0
1;94500;SQUID_INK;1812;21;;;;;1815;21;;;;;1813.5;141.98046875
1;94500;KELP;2034;21;;;;;2038;21;;;;;2036.0;-201.607421875
1;94600;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;300.0
1;94600;SQUID_INK;1813;2;1812;28;;;1815;28;;;;;1814.0;145.8125
1;94600;KELP;2035;2;2034;28;;;2038;28;;;;;2036.5;-199.796875
1;94700;KELP;2036;1;2034;21;;;2037;1;2038;20;;;2036.5;-198.884765625
1;94700;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;300.0
1;94700;SQUID_INK;1819;1;1818;1;1817;20;1821;21;;;;;1820.0;240.6796875
1;94800;SQUID_INK;1815;23;;;;;1818;23;;;;;1816.5;200.126953125
1;94800;KELP;2034;23;;;;;2037;23;;;;;2035.5;-198.57421875
1;94800;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;300.0
1;94900;RAINFOREST_RESIN;10002;4;9996;2;9995;26;10004;2;10005;26;;;10003.0;300.0
1;94900;SQUID_INK;1818;28;;;;;1821;28;;;;;1819.5;250.6875
1;94900;KELP;2034;28;;;;;2037;28;;;;;2035.5;-198.275390625
1;95000;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;302.0
1;95000;SQUID_INK;1816;36;;;;;1819;30;;;;;1817.5;216.2109375
1;95000;KELP;2034;36;;;;;2037;30;;;;;2035.5;-198.685546875
1;95100;KELP;2036;1;2034;22;;;2037;22;;;;;2036.5;-198.58203125
1;95100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;302.0
1;95100;SQUID_INK;1816;1;1814;22;;;1817;22;;;;;1816.5;175.888671875
1;95200;SQUID_INK;1815;29;;;;;1818;29;;;;;1816.5;200.9453125
1;95200;KELP;2034;29;;;;;2038;29;;;;;2036.0;-198.89453125
1;95200;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;302.0
1;95300;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;302.0
1;95300;SQUID_INK;1815;26;;;;;1817;4;1818;26;;;1816.0;196.00390625
1;95300;KELP;2034;26;;;;;2036;4;2038;26;;;2035.0;-198.89453125
1;95400;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;302.0
1;95400;SQUID_INK;1814;30;;;;;1816;1;1817;2;1818;28;1815.0;185.19921875
1;95400;KELP;2034;30;;;;;2036;1;2037;2;2038;28;2035.0;-199.59765625
1;95500;KELP;2034;21;;;;;2036;3;2038;21;;;2035.0;-198.89453125
1;95500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;302.0
1;95500;SQUID_INK;1813;21;;;;;1815;3;1816;21;;;1814.0;163.021484375
1;95600;SQUID_INK;1813;21;;;;;1816;21;;;;;1814.5;153.181640625
1;95600;KELP;2034;21;;;;;2038;21;;;;;2036.0;-198.794921875
1;95600;RAINFOREST_RESIN;9995;21;;;;;9998;1;10005;21;;;9996.5;302.0
1;95700;RAINFOREST_RESIN;10002;1;9996;2;9995;27;10004;2;10005;27;;;10003.0;304.0
1;95700;SQUID_INK;1815;29;;;;;1818;29;;;;;1816.5;194.853515625
1;95700;KELP;2034;29;;;;;2037;29;;;;;2035.5;-198.49609375
1;95800;RAINFOREST_RESIN;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;306.0
1;95800;SQUID_INK;1813;21;;;;;1816;22;;;;;1814.5;163.185546875
1;95800;KELP;2034;21;;;;;2037;22;;;;;2035.5;-198.494140625
1;95900;KELP;2036;1;2034;25;;;2037;24;;;;;2036.5;-198.189453125
1;95900;RAINFOREST_RESIN;9998;9;9996;2;9995;22;10004;2;10005;22;;;10001.0;308.0
1;95900;SQUID_INK;1814;1;1813;3;1812;22;1816;24;;;;;1815.0;150.57421875
1;96000;SQUID_INK;1815;1;1813;21;;;1816;21;;;;;1815.5;166.189453125
1;96000;KELP;2036;1;2034;21;;;2037;21;;;;;2036.5;-198.283203125
1;96000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;308.0
1;96100;RAINFOREST_RESIN;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;308.0
1;96100;SQUID_INK;1814;26;;;;;1817;27;;;;;1815.5;177.15234375
1;96100;KELP;2034;26;;;;;2037;27;;;;;2035.5;-197.2734375
1;96200;RAINFOREST_RESIN;9996;1;9995;20;;;10002;2;10004;1;10005;20;9999.0;308.0
1;96200;SQUID_INK;1814;21;;;;;1817;21;;;;;1815.5;173.779296875
1;96200;KELP;2035;1;2034;20;;;2038;21;;;;;2036.5;-203.15625
1;96300;KELP;2034;23;;;;;2038;23;;;;;2036.0;-199.6015625
1;96300;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;308.0
1;96300;SQUID_INK;1814;23;;;;;1817;23;;;;;1815.5;180.015625
1;96400;SQUID_INK;1816;7;1815;27;;;1818;27;;;;;1817.0;200.2734375
1;96400;KELP;2034;34;;;;;2037;27;;;;;2035.5;-197.666015625
1;96400;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;308.0
1;96500;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;308.0
1;96500;SQUID_INK;1815;6;1814;27;;;1817;27;;;;;1816.0;182.2109375
1;96500;KELP;2035;6;2034;27;;;2038;27;;;;;2036.5;-200.62109375
1;96600;RAINFOREST_RESIN;10000;5;9996;1;9995;24;10004;1;10005;24;;;10002.0;308.0
1;96600;SQUID_INK;1815;3;1814;1;1813;24;1817;25;;;;;1816.0;169.4296875
1;96600;KELP;2036;3;2034;25;;;2038;25;;;;;2037.0;-201.125
1;96700;KELP;2034;32;;;;;2036;2;2038;32;;;2035.0;-201.134765625
1;96700;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;308.0
1;96700;SQUID_INK;1813;32;;;;;1815;2;1816;2;1817;30;1814.0;167.05859375
1;96800;SQUID_INK;1813;34;;;;;1816;30;;;;;1814.5;155.546875
1;96800;KELP;2035;4;2034;30;;;2038;30;;;;;2036.5;-200.5234375
1;96800;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;308.0
1;96900;SQUID_INK;1814;23;;;;;1817;23;;;;;1815.5;170.15234375
1;96900;KELP;2034;23;;;;;2038;23;;;;;2036.0;-200.416015625
1;96900;RAINFOREST_RESIN;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;308.0
1;97000;SQUID_INK;1814;25;;;;;1817;25;;;;;1815.5;173.923828125
1;97000;RAINFOREST_RESIN;9996;1;9995;24;;;10002;2;10004;1;10005;24;9999.0;310.0
1;97000;KELP;2034;25;;;;;2038;25;;;;;2036.0;-200.41796875
1;97100;KELP;2034;29;;;;;2036;8;2038;29;;;2035.0;-200.818359375
1;97100;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;310.0
1;97100;SQUID_INK;1815;29;;;;;1817;8;1819;29;;;1816.0;205.05859375
1;97200;SQUID_INK;1813;15;;;;;1816;20;;;;;1814.5;158.4296875
1;97200;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;310.0
1;97200;KELP;2034;20;;;;;2035;5;2038;20;;;2034.5;-200.4140625
1;97300;SQUID_INK;1814;1;1812;27;;;1815;21;;;;;1814.5;137.20703125
1;97300;KELP;2037;1;2035;6;2034;21;2038;21;;;;;2037.5;-201.22265625
1;97300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;310.0
1;97400;SQUID_INK;1816;1;1814;30;;;1818;30;;;;;1817.0;185.009765625
1;97400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;310.0
1;97400;KELP;2037;1;2034;30;;;2038;30;;;;;2037.5;-201.427734375
1;97500;KELP;2034;24;;;;;2038;24;;;;;2036.0;-200.3046875
1;97500;SQUID_INK;1813;24;;;;;1816;24;;;;;1814.5;154.677734375
1;97500;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;310.0
1;97600;RAINFOREST_RESIN;10000;6;9996;2;9995;25;10004;2;10005;25;;;10002.0;310.0
1;97600;KELP;2035;6;2034;27;;;2036;2;2038;27;;;2035.5;-200.60546875
1;97600;SQUID_INK;1816;4;1815;27;;;1818;27;;;;;1817.0;188.23828125
1;97700;KELP;2034;29;;;;;2038;29;;;;;2036.0;-200.509765625
